,EIN,tax_pd,contributed_rev,earned_program_service_rev,total_rev,total_exp,gross_rev,Source,45_of_Gross_max_12m,45_of_Earned_max_12m,100_of_Earned_upto_45_Gross_max_12m,NAME,STATE,NAICS,NTEEFINAL
527575,161625707,201812,1011,0,1021,10,1021,2019-990ez,459.45,0.0,0,CALIFORNIA NATIONAL SQUARE DANCE CONVENTION,CA,711120.0,A62
527577,411385526,201812,22530,9419,35339,31769,35339,2019-990ez,15902.550000000001,4238.55,9419,INDIAN MUSIC SOCIETY OFMINNESOTA,MN,711130.0,A68
527589,680311407,201808,24764,21150,66895,53069,73332,2019-990ez,32999.4,9517.5,21150,MAYFLOWER CHORAL SOCIETY,CA,711130.0,A6B
527604,132906921,201807,23315,62130,85445,79481,85445,2019-990ez,38450.25,27958.5,12000000,ANTRIM PLAYERS INC,NY,711110.0,A65
527629,237073969,201904,2540,0,59218,65381,59218,2019-990ez,26648.100000000002,0.0,0,NASHUA COMMUNITY CONCERT ASSOCIATION,NH,711130.0,A68
527635,421196367,201807,22304,12213,34574,42591,34574,2019-990ez,15558.300000000001,5495.85,12213,WARTBURG COMMUNITY SYMPHONY ASSOCIATION INC,IA,711130.0,A69
527680,593215839,201807,18507,44706,131302,139929,136597,2019-990ez,61468.65,20117.7,44706,BRANDON BALLET INC,FL,711120.0,A63
527698,640960319,201809,6644,47191,60399,50238,65433,2019-990ez,29444.850000000002,21235.95,12000000,LUCKETTS BLUEGRASS FOUNDATION,VA,711130.0,A68
527741,746010476,201905,6125,36247,55503,55892,64492,2019-990ez,29021.4,16311.15,12000000,PORT ARTHUR LITTLE THEATRE,TX,711110.0,A65
527747,561765731,201901,18580,40876,63573,45711,63573,2019-990ez,28607.850000000002,18394.2,12000000,THE UWHARRIE PLAYERS INC,NC,711110.0,A65
527757,260701319,201807,12095,4866,17011,17489,17011,2019-990ez,7654.95,2189.7000000000003,4866,PUGET SOUND CONCERT OPERA,WA,711130.0,A6A
527805,411798405,201812,19561,85454,106747,143264,106747,2019-990ez,48036.15,38454.3,12000000,HOLLYWOOD STUDIO OF DANCE,MN,711120.0,A62
527825,271674251,201812,22206,42688,69881,48505,72842,2019-990ez,32778.9,19209.600000000002,12000000,AVON GROVE COMMUNITY THEATER,PA,711110.0,A65
527835,364735278,201812,0,163475,163475,176387,163475,2019-990ez,73563.75,73563.75,12000000,JAZZ STEPPING STONES,CA,711130.0,A6C
527837,43511981,201807,4170,5234,13084,10894,13084,2019-990ez,5887.8,2355.3,5234,EXSULTET INC,MA,711130.0,A68
527840,591879955,201812,6898,0,6898,6882,6898,2019-990ez,3104.1,0.0,0,SOUTHWEST FLORIDA CONCERT BAND INC,FL,711130.0,A6C
527849,320054006,201812,8694,0,17190,21316,17190,2019-990ez,7735.5,0.0,0,FINGER LAKES CHORAL FESTIVAL INC,NY,711130.0,A6B
528081,591713917,201812,0,0,23547,55777,23547,2019-990ez,10596.15,0.0,0,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE M,FL,711110.0,A65
528160,474667377,201812,200,0,300,120,300,2019-990ez,135.0,0.0,0,MUSIC AND MIRACLES INC,IL,711130.0,A68
528253,320391276,201812,31145,32346,64846,66993,64846,2019-990ez,29180.7,14555.7,12000000,EDENS GREEN APPLE INC,TX,711130.0,A68
528324,471855210,201806,55887,9272,69131,63761,69131,2019-990ez,31108.95,4172.400000000001,9272,INTERSECTION,TN,711130.0,A68
528329,752435359,201807,17563,63118,98419,107364,103407,2019-990ez,46533.15,28403.100000000002,12000000,DALLAS REPERTOIRE BALLET,TX,711120.0,A63
528341,540786385,201812,23290,0,23355,23813,23355,2019-990ez,10509.75,0.0,0,MUSIC CRITICS ASSOCIATION INC,MD,711130.0,A68
528342,540786385,201812,23290,0,23355,23813,23355,2019-990ez,10509.75,0.0,0,MUSIC CRITICS ASSOCIATION INC,MD,711130.0,A68
528383,237258316,201806,22637,14903,37550,53549,37550,2019-990ez,16897.5,6706.35,14903,LITTLE THEATER GUILD OF BARTLESVILLE INC,OK,711110.0,A65
528422,223453072,201807,7859,39899,47788,40881,47788,2019-990ez,21504.600000000002,17954.55,12000000,TEMPEST PRODUCTIONS INC,NJ,711100.0,A60
528431,810642130,201812,20000,77893,97893,96529,97893,2019-990ez,44051.85,35051.85,12000000,CHATTHOOCHEE THEATRE ENSEMBLE,GA,711110.0,A65
528438,464260784,201812,130558,53493,197189,197155,197189,2019-990ez,88735.05,24071.850000000002,53493,CONNECTICUT THEATRE COMPANY,CT,711110.0,A65
528464,274374146,201812,68642,11280,80422,86760,80422,2019-990ez,36189.9,5076.0,11280,CHAMBER MUSIC FESTIVAL,SD,711130.0,A6C
528468,431538932,201812,10157,55169,67608,50280,67608,2019-990ez,30423.600000000002,24826.05,12000000,HAWTHORNE PLAYERS,MO,711110.0,A65
528495,800551899,201812,4898,0,4898,4786,4898,2019-990ez,2204.1,0.0,0,BALLET DESOTO,MS,711120.0,A63
528502,50627751,201812,10009,0,26809,14571,26809,2019-990ez,12064.050000000001,0.0,0,NEW MUSIC CHICAGO,IL,711130.0,A68
528511,841127668,201902,2421,18205,38543,13405,67243,2019-990ez,30259.350000000002,8192.25,18205,COLORADO CELTIC DANCE ASSOCIATION,CO,711120.0,A62
528544,465539476,201812,0,0,-2293,4900,3686,2019-990ez,1658.7,0.0,0,POOR RICHARDS PLAYERS INC,NV,711110.0,A65
528565,274398677,201812,0,0,-742,2435,72064,2019-990ez,32428.8,0.0,0,OKAY TO PLAY LIMITED INC,MD,711110.0,A65
528610,133511637,201812,47654,0,60769,62405,60769,2019-990ez,27346.05,0.0,0,TERRA MOTO INC,ME,711120.0,A62
528624,43119109,201806,63690,105006,171563,162912,171563,2019-990ez,77203.35,47252.700000000004,12000000,BERKSHIRE BACH SOCIETY INC,MA,711130.0,A68
528637,42898457,201812,0,28490,28490,24710,28490,2019-990ez,12820.5,12820.5,12000000,COMMONWEALTH VINTAGE DANCERS,MA,711120.0,A62
528649,311556120,201812,70000,0,72467,110929,72467,2019-990ez,32610.15,0.0,0,PLAYHOUSESQUARE DISTRICT DEVELOPMENT CORPORATION,OH,711110.0,A65
528674,203969226,201812,0,0,0,0,0,2019-990ez,0.0,0.0,0,EPIPHANY DANCE THEATER,CA,711110.0,A65
528675,760321651,201901,15062,18482,35658,42927,36277,2019-990ez,16324.65,8316.9,12000000,REVELS HOUSTON INC,TX,711110.0,A65
528695,42780636,201812,32348,5413,37830,30423,37830,2019-990ez,17023.5,2435.85,5413,MUSIC AT EDENS EDGE INC,MA,711130.0,A6B
528711,474319697,201812,23914,55536,89650,81764,99782,2019-990ez,44901.9,24991.2,12000000,ST MARYS CHILDRENS THEATER INC,GA,711110.0,A65
528713,411937991,201709,12223,0,12223,14547,12223,2019-990ez,5500.35,0.0,0,SVENSKARNAS DAG GIRLS CHOIR,MN,711130.0,A6B
528771,522131916,201812,39786,7660,47591,54056,47591,2019-990ez,21415.95,3447.0,7660,MUSIC OF PENN ALPS INC,MD,711130.0,A68
528779,382634637,201810,11044,0,11044,9647,11044,2019-990ez,4969.8,0.0,0,MOUNT CARMEL CENTER INC,MI,711110.0,A65
528780,236398803,201904,20435,0,88921,79773,88921,2019-990ez,40014.450000000004,0.0,0,LEBANON COUNTY COMMUNITY CONCERT ASSOC,PA,711130.0,A68
528815,237366214,201812,0,24950,24968,19180,24968,2019-990ez,11235.6,11227.5,12000000,ARENA CIVIC THEATRE INC,MA,711110.0,A65
528865,264383279,201812,5525,8248,13773,27068,13773,2019-990ez,6197.85,3711.6,12000000,VANGUARD REPERTORY COMPANY,CA,711110.0,A65
528890,271225755,201812,39565,84430,123995,106320,123995,2019-990ez,55797.75,37993.5,12000000,ONE THIRTY PRODUCTIONS,TX,711110.0,A65
528914,562658113,201812,42668,35042,77710,73481,77710,2019-990ez,34969.5,15768.9,12000000,DEMIERO JAZZ FESTIVAL,WA,711130.0,A68
528936,43420372,201812,2746,0,47786,43089,47786,2019-990ez,21503.7,0.0,0,EASTON CHILDRENS THEATRE,MA,711110.0,A65
528998,232351355,201806,103634,35453,158140,123435,161220,2019-990ez,72549.0,15953.85,35453,SUSQUEHANNA FOLK MUSIC SOCIETY INC,PA,711130.0,A6B
529085,943129687,201812,0,65452,68572,52902,68572,2019-990ez,30857.4,29453.4,12000000,NATIONAL SMOOTH DANCERS,CA,711120.0,A62
529229,383477181,201606,0,46798,61360,46330,61360,2019-990ez,27612.0,21059.100000000002,12000000,TECUMSEH YOUTH THEATRE,MI,711110.0,A65
529297,900121210,201812,68670,86762,167024,167516,167024,2019-990ez,75160.8,39042.9,12000000,BOHEMIAN THEATRE ENSEMBLE NFP,IL,711110.0,A65
529351,330649504,201812,43959,119500,195991,159267,195991,2019-990ez,88195.95,53775.0,12000000,MAPLE YOUTH BALLET,CA,711120.0,A62
529373,331206457,201812,12356,99488,127990,121166,130699,2019-990ez,58814.55,44769.6,12000000,ABQSTAGES,NM,711110.0,A65
529384,391837882,201806,59048,95447,156726,161732,156726,2019-990ez,70526.7,42951.15,12000000,LUCILLE TACK CENTER FOR THE ARTS INC,WI,711100.0,A61
529389,453478841,201812,29944,56823,126826,122978,144025,2019-990ez,64811.25,25570.350000000002,56823,CHILDREN S REPERTORY OF OREGON WORKSHOPS INC,OR,711110.0,A65
529438,463079775,201812,375,38556,39052,47348,39052,2019-990ez,17573.4,17350.2,12000000,M&M PERFORMING ARTS COMPANY,NY,711100.0,A60
529492,42730730,201812,12270,16655,28925,27522,28925,2019-990ez,13016.25,7494.75,12000000,MEETING HOUSE CHAMBER MUSIC FESTIVAL INC,MA,711130.0,A6C
529566,453139956,201812,18325,18599,41605,46329,42748,2019-990ez,19236.600000000002,8369.550000000001,18599,THE HIDDEN ROOM THEATRE,TX,711110.0,A65
529587,237157023,201808,8862,32002,49236,42940,49236,2019-990ez,22156.2,14400.9,12000000,CENTERSTAGE IN LAKE FOREST,IL,711110.0,A65
529677,363416412,201812,65509,12229,78034,53447,78034,2019-990ez,35115.3,5503.05,12229,NORTH SHORE MUSIC ASSOCIAITON,MN,711130.0,A68
529691,770210443,201812,9090,86352,135274,122191,135274,2019-990ez,60873.3,38858.4,12000000,SAN LORENZO VALLEY MOUNTAIN COMMUNITY THEATER,CA,711110.0,A65
529692,521608933,201812,86996,20499,146085,139811,146085,2019-990ez,65738.25,9224.550000000001,20499,GARRETT LAKES ART FESTIVAL INC,MD,711100.0,A60
529731,650255820,201812,38193,4464,45603,46522,47119,2019-990ez,21203.55,2008.8,4464,SOUTH FLORIDA BLUEGRASS ASSOCIATION INC,FL,711130.0,A6C
529774,311670919,201812,580,14900,15778,14945,16637,2019-990ez,7486.650000000001,6705.0,12000000,ONE HUMAN FAMILY WORKSHOP,NC,711130.0,A68
529806,800373004,201812,69417,5000,81372,80401,89919,2019-990ez,40463.55,2250.0,5000,WINDY CITY BLUES SOCIETY,IL,711130.0,A68
529839,222888145,201808,27025,12243,40975,30825,40975,2019-990ez,18438.75,5509.35,12243,WALTHAM PHILHARMONIC ORCHESTRA INC,MA,711130.0,A69
529937,274731497,201812,4384,4834,9218,8807,9218,2019-990ez,4148.1,2175.3,12000000,PANGLOSSIAN PRODUCTIONS,VA,711110.0,A65
529944,475310461,201806,2500,78737,81237,66034,81237,2019-990ez,36556.65,35431.65,12000000,L ATELIER THEATRE NY INC,NY,711110.0,A65
529945,233087477,201812,22273,8163,33455,45635,33455,2019-990ez,15054.75,3673.35,8163,KAREN STOKES DANCE,TX,711120.0,A62
529951,760727162,201903,0,0,149514,131859,149514,2019-990ez,67281.3,0.0,0,UTAH THEATRE ASSOCIATION,UT,711110.0,A65
530092,542098847,201812,806,400,1212,661,1212,2019-990ez,545.4,180.0,400,MISALLIANCE REPERTORY THEATRE,IL,711110.0,A65
530211,273206036,201706,197344,0,197344,181747,197344,2019-990ez,88804.8,0.0,0,CASS - MIND,OH,711100.0,A61
530269,452862140,201806,25000,10637,37039,36266,37948,2019-990ez,17076.600000000002,4786.650000000001,10637,SEICENTO BAROQUE ENSEMBLE,CO,711130.0,A6C
530308,475573795,201812,10060,25983,42760,39610,45339,2019-990ez,20402.55,11692.35,12000000,ANNISQUAM VILLAGE PLAYERS INC,MA,711110.0,A65
530325,810944609,201812,7384,0,11908,9895,11908,2019-990ez,5358.6,0.0,0,MARTHAS VINEYARD CHILDRENS CHORUS INC,MA,711130.0,A6B
530420,460341725,201806,35875,26506,84822,75888,84822,2019-990ez,38169.9,11927.7,26506,TOWN PLAYERS,SD,711110.0,A65
530448,522259118,201812,13936,27901,46932,48388,49738,2019-990ez,22382.100000000002,12555.45,12000000,FLUID MOVEMENT INC,MD,711100.0,A60
530458,311790493,201812,16548,41723,58271,57751,58271,2019-990ez,26221.95,18775.350000000002,12000000,EMIT INC,FL,711130.0,A68
530489,273594834,201812,0,0,0,0,0,2019-990ez,0.0,0.0,0,CONTAGIOUS JOY INC,PA,711110.0,A65
530496,473522878,201812,6950,35286,42236,39135,42236,2019-990ez,19006.2,15878.7,12000000,STUDIO PLAYERS INC,FL,711110.0,A65
530498,592986002,201812,20400,153581,173981,164866,173981,2019-990ez,78291.45,69111.45,12000000,SUNCOAST CLASSIC JAZZ INC,FL,711130.0,A68
530519,411665674,201812,11860,0,19973,21002,35222,2019-990ez,15849.9,0.0,0,KEE CIVIC THEATRE COMPANY,MN,711100.0,A60
530524,461915408,201609,36035,80252,116877,128627,116877,2019-990ez,52594.65,36113.4,12000000,COOLIDGE PERFORMING ARTS CENTER FOUNDATION INC,AZ,711100.0,A61
530538,510147547,201712,47805,67569,127001,107070,132411,2019-990ez,59584.950000000004,30406.05,12000000,AMERICAN THEATRE COMPANY,OK,711110.0,A65
530547,10607155,201712,8002,0,8002,7266,8002,2019-990ez,3600.9,0.0,0,AFRICAN QUEENS,CA,711120.0,A62
530618,650139609,201812,0,92532,97885,108930,97885,2019-990ez,44048.25,41639.4,12000000,UNDER SEA ADVENTURERS INC,FL,711100.0,A60
530693,581579671,201812,46612,0,47967,44179,47967,2019-990ez,21585.15,0.0,0,SEA NOTES CHORAL SOCIETY,NC,711130.0,A6B
530695,453695948,201812,99533,9543,110660,100918,110660,2019-990ez,49797.0,4294.35,9543,MUSIC ON THE HILL INC,CT,711130.0,A68
530762,911109050,201806,62085,43452,111623,110069,114735,2019-990ez,51630.75,19553.4,43452,BURIEN LITTLE THEATRE,WA,711110.0,A65
530764,841035040,201806,34765,22401,69649,72641,71395,2019-990ez,32127.75,10080.45,22401,LAKEWOOD SYMPHONY ORCHESTRA,CO,711130.0,A69
530792,271162005,201812,64043,0,64043,60255,64043,2019-990ez,28819.350000000002,0.0,0,PARABLE FUND,MN,711100.0,A60
530801,841277794,201812,23019,0,54471,47187,54471,2019-990ez,24511.95,0.0,0,SOUTH SUBURBAN COMMUNITY ORCHESTRA,CO,711130.0,A69
530845,454324350,201806,35876,62059,97960,82868,97960,2019-990ez,44082.0,27926.55,12000000,RISING YOUTH THEATRE,AZ,711110.0,A65
530879,43210036,201806,0,0,7776,4565,7776,2019-990ez,3499.2000000000003,0.0,0,BOSTON BOYS CHOIR INC,MA,711130.0,A6B
530887,352377869,201812,760,0,760,760,760,2019-990ez,342.0,0.0,0,CULTURAL ARTS AND MUSIC PROJECTS,NM,711130.0,A68
530901,201925554,201812,2610,138397,141007,143104,141007,2019-990ez,63453.15,62278.65,12000000,AMERICAN CONTEMPORARY MUSIC ENSEMBLE INC,NY,711130.0,A6C
530941,990356256,201812,0,41663,42928,49875,42928,2019-990ez,19317.600000000002,18748.350000000002,12000000,UKULELE GUILD OF HAWAII,HI,711130.0,A68
530972,204525936,201812,22878,5552,41391,109212,50757,2019-990ez,22840.65,2498.4,5552,SUMMER STAGE OF DELAFIELD INC,WI,711110.0,A65
530988,42785340,201812,8950,1769,10719,7283,10719,2019-990ez,4823.55,796.0500000000001,1769,DANCEVISIONS INC,MA,711120.0,A62
530991,204643855,201806,25,0,170,18703,4623,2019-990ez,2080.35,0.0,0,ALIENOR,NC,711110.0,A65
531002,356042591,201806,75719,28585,111540,107889,111540,2019-990ez,50193.0,12863.25,28585,PHILHARMONIC ORCHESTRA OF INDIANAPOLIS INCORPORATED,IN,711130.0,A69
531008,222241315,201812,4363,93559,97922,101829,97922,2019-990ez,44064.9,42101.55,12000000,COUNTRY GATE PLAYERS INC,NJ,711110.0,A65
531178,680077971,201812,112587,76158,191723,161109,191723,2019-990ez,86275.35,34271.1,76158,CELEBRATION ARTS,CA,711100.0,A60
531541,560508637,201812,0,35146,51022,43733,51022,2019-990ez,22959.9,15815.7,12000000,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,NC,711130.0,A68
531607,811891557,201812,44100,11300,55448,55448,55448,2019-990ez,24951.600000000002,5085.0,11300,DANCE AND DIALOGUE,CA,711120.0,A62
531616,202285874,201812,116267,62071,179971,183536,181385,2019-990ez,81623.25,27931.95,62071,TEXAS EARLY MUSIC PROJECT,TX,711130.0,A68
531668,581944817,201812,49992,0,53033,53233,58445,2019-990ez,26300.25,0.0,0,SUNFLOWER RIVER BLUES ASSOCIATION INC,MS,711130.0,A68
531676,311395059,201809,55426,100071,155497,144726,155497,2019-990ez,69973.65000000001,45031.950000000004,12000000,VANDALIA YOUTH THEATRE COMPANY,OH,711110.0,A65
531678,593756791,201812,46018,0,46018,28318,46018,2019-990ez,20708.100000000002,0.0,0,MUSIC SWEET MUSIC INC,FL,711130.0,A68
531730,475514586,201806,2970,0,87609,86098,100341,2019-990ez,45153.450000000004,0.0,0,REEDY HIGH SCHOOL ORCHESTRA BOOSTER CLUB,TX,711130.0,A69
531745,582633444,201806,17275,0,280182,40159,285820,2019-990ez,128619.0,0.0,0,MARCHING 100 ALUMNI BAND ASSOCIATION INCORPORATED,FL,711130.0,A6C
531779,861164716,201812,72241,33504,105745,127611,105745,2019-990ez,47585.25,15076.800000000001,33504,BOUNDLESS THEATRE COMPANY INC,NY,711110.0,A65
531820,205263445,201812,5292,0,17464,14549,17464,2019-990ez,7858.8,0.0,0,MAUI YOUTH PHILHARMONIC ORCHESTRA,HI,711130.0,A69
531832,541581413,201806,14057,28474,73375,67062,74638,2019-990ez,33587.1,12813.300000000001,28474,THE BLACKSBURG MASTER CHORALE,VA,711130.0,A6B
531835,454070815,201812,2997,146733,155910,147322,158164,2019-990ez,71173.8,66029.85,12000000,ARTISTS IN MOTION BAY AREA,CA,711110.0,A65
531873,510235307,201806,47000,0,47000,41848,47000,2019-990ez,21150.0,0.0,0,MUSIC FOR THE EARTH INC,CT,711130.0,A68
531892,943174237,201806,0,113688,113688,114896,113688,2019-990ez,51159.6,51159.6,12000000,BALLET FOLKLORICO MEXICANO DE CARLOS MORENO,CA,711120.0,A63
531902,363756930,201812,0,113413,120089,103783,120089,2019-990ez,54040.05,51035.85,12000000,ECC MUSIC WORKSHOP INC,IL,711130.0,A68
531912,201869647,201806,5257,5270,10527,10815,10527,2019-990ez,4737.150000000001,2371.5,12000000,WAY-OFF BROADWAY PLAYERS INC,NY,711110.0,A65
531917,341760331,201806,2136,24091,27978,29304,28282,2019-990ez,12726.9,10840.95,12000000,OTTAWA-GLANDORF CHOIR BOOSTERS,OH,711130.0,A6B
531923,200644595,201812,36836,26488,63414,62791,63414,2019-990ez,28536.3,11919.6,26488,SPT THEATRE COMPANY,IA,711110.0,A65
531967,510137811,201812,56420,33892,90312,71589,90312,2019-990ez,40640.4,15251.4,33892,METTAWEE THEATRE CO INC,NY,711110.0,A65
532123,237395913,201812,4852,45454,62639,69998,64482,2019-990ez,29016.9,20454.3,12000000,R B CHORALE,CA,711130.0,A6B
532180,451998679,201812,2704,139246,143179,138278,146698,2019-990ez,66014.1,62660.700000000004,12000000,FIREBIRD CHILDRENS THEATRE,PA,711110.0,A65
532187,113427470,201812,183836,5904,194120,162854,194120,2019-990ez,87354.0,2656.8,5904,NIA THEATRICAL PRODUCTION COMPANY INCORPORATED,NY,711110.0,A65
532200,990279116,201806,120462,64583,189061,170888,192433,2019-990ez,86594.85,29062.350000000002,64583,MAUI DANCE COUNCIL,HI,711120.0,A62
532202,942955674,201812,13369,93802,122364,93738,122818,2019-990ez,55268.1,42210.9,12000000,WAGNER SOCIETY OF NORTHERN CALIFORNIA,CA,711130.0,A68
532280,811842813,201812,22963,35603,70811,74275,70811,2019-990ez,31864.95,16021.35,12000000,TREY CLEGG SINGERS INC,GA,711130.0,A6B
532293,463010029,201812,88382,6479,94861,87253,94861,2019-990ez,42687.450000000004,2915.55,6479,QUASIMONDO INC,WI,711110.0,A65
532303,161314038,201812,34345,26973,61676,69425,62406,2019-990ez,28082.7,12137.85,26973,NEW YORK STATE EARLY MUSIC ASSOCIATION INC,NY,711130.0,A68
532312,202572112,201812,34884,0,35208,158076,35208,2019-990ez,15843.6,0.0,0,VIOLA VALLEY DOGS INC,TN,711130.0,A68
532362,202084728,201812,30275,100949,131432,125477,131432,2019-990ez,59144.4,45427.05,12000000,SAN GABRIEL VALLEY MUSIC THEATRE,CA,711130.0,A68
532364,202646183,201812,0,0,0,135,0,2019-990ez,0.0,0.0,0,I A M THEATRE,CA,711110.0,A65
532395,800174056,201806,25360,18509,57577,63846,57577,2019-990ez,25909.65,8329.050000000001,18509,ARVADA CHORALE COMPANY,CO,711130.0,A6B
532406,208670874,201812,14145,140795,156943,162153,168727,2019-990ez,75927.15000000001,63357.75,12000000,CELLOSPEAK INC,VA,711130.0,A68
532431,561844312,201812,0,84113,84113,84237,84113,2019-990ez,37850.85,37850.85,12000000,RAGS TO RICHES THEATRE FOR YOUNG AUDIENCES,NC,711110.0,A65
532456,391891477,201806,10500,0,31470,34109,57566,2019-990ez,25904.7,0.0,0,CHIPPEWA FALLS MUSIC ASSOCIATION LTD,WI,711130.0,A68
532488,473683608,201812,4741,15538,23439,28266,27616,2019-990ez,12427.2,6992.1,12000000,TANGO FOR ALL INC,FL,711100.0,A60
532489,631223977,201812,55652,79533,135185,238051,135185,2019-990ez,60833.25,35789.85,12000000,TALLASSEE MOUNT VERNON THEATRE INC,AL,711110.0,A65
532493,10533841,201812,75617,60728,138812,189823,138812,2019-990ez,62465.4,27327.600000000002,60728,SALT BAY CHAMBERFEST,ME,711130.0,A68
532523,42692427,201808,16100,5543,21660,44265,21660,2019-990ez,9747.0,2494.35,5543,ALEA III INC,MA,711130.0,A68
532524,465733574,201806,28468,0,28481,70017,28481,2019-990ez,12816.45,0.0,0,SANTA MONICA YOUTH ORCHESTRA,CA,711130.0,A69
532534,464355981,201812,27507,31211,58718,38622,58718,2019-990ez,26423.100000000002,14044.95,12000000,TAVARES THEATER COMPANY,FL,711110.0,A65
532554,860507709,201812,0,11520,50425,49049,50425,2019-990ez,22691.25,5184.0,11520,ARIZONA PRODUCTION ASSOCIATION INC,AZ,711100.0,A60
532600,900451505,201812,358,0,2841,100,2841,2019-990ez,1278.45,0.0,0,DANCING UPON BARREN LAND,TX,711120.0,A62
532678,141614421,201812,2958,64264,69766,56889,69766,2019-990ez,31394.7,28918.8,12000000,CREATIVE THEATRE GROUP INC,NY,711110.0,A65
532928,237401865,201806,3496,8340,40651,48254,40651,2019-990ez,18292.95,3753.0,8340,ELECTRONIC BODY ARTS INC,NY,711120.0,A62
532929,237088456,201812,0,0,0,1000,0,2019-990ez,0.0,0.0,0,SAGINAW COMMUNITY YOUTH BAND,MI,711130.0,A6C
532957,473261741,201712,37605,0,37605,30869,37605,2019-990ez,16922.25,0.0,0,STARS OF NEW YORK DANCE INC,NY,711120.0,A62
532975,800607791,201806,75059,81564,159311,166709,166139,2019-990ez,74762.55,36703.8,12000000,BALLET RESOURCE ACTIVE VOLUNTEER ASSOC,CA,711120.0,A63
532998,260073108,201812,0,0,31,1325,31,2019-990ez,13.950000000000001,0.0,0,BLANCHARD STONY BROOK PRODUCTIONS,MA,711110.0,A65
533049,473051009,201812,14135,80253,105788,100129,105788,2019-990ez,47604.6,36113.85,12000000,CHICAGO KOREAN DANCE COMPANY NFP,IL,711120.0,A62
533156,596194988,201812,41873,115864,179261,187695,179261,2019-990ez,80667.45,52138.8,12000000,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,FL,711130.0,A6B
533240,260175136,201812,11825,91193,103018,97974,103018,2019-990ez,46358.1,41036.85,12000000,WEST COAST PLAYERS,FL,711110.0,A65
533318,383504550,201812,806,0,3141,5052,3141,2019-990ez,1413.45,0.0,0,NORTH AMERICAN FOLK MUSIC AND DANCE ALLIANCE INC,MI,711120.0,A62
533340,474312123,201812,18461,8150,26611,19442,26611,2019-990ez,11974.95,3667.5,8150,BLUE BUTTERFLY PRODUCTIONS,FL,711100.0,A60
533357,752416082,201812,1435,0,3140,3062,3140,2019-990ez,1413.0,0.0,0,TOWN NORTH CONCERT BAND,TX,711130.0,A6C
533469,391673284,201812,7604,0,31275,27969,77970,2019-990ez,35086.5,0.0,0,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,MN,711130.0,A6B
533502,272229495,201812,41734,27277,80511,77143,80511,2019-990ez,36229.950000000004,12274.65,27277,AMERICAN MUSIC FESTIVAL OF SAG HARBOR,NY,711130.0,A68
