,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
826060,953434203,2019,RAYLIN CLOGGERS,RAYLIN CLOGGERS,CA,711120.0,A62
826111,953468294,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
826156,953506047,2019,TRAIL DUSTERS SQUARE DANCE CLUB,ASSOCIATED SQUARE DANCERS,CA,711120.0,A62
826162,953510586,2018,RIVERSIDE CHORALE INC,RIVERSIDE CHORALE INC,CA,711130.0,A6B
826192,953526827,2019,KARPATOK HUNGARIAN FOLK ENSEMBLE,KARPATOK HUNGARIAN FOLK ENSEMBLE,CA,711130.0,A6C
826223,953545891,2018,TWO SNAKES DANCE AND DESIGN COMPANY INC,TWO SNAKE DANCE & DESIGN CO INC,CA,711120.0,A62
826241,953555049,2019,SOUTHERN CALIFORNIA EARLY MUSIC SOCIETY,SOUTHERN CALIFORNIA EARLY MUSIC SOCIETY,CA,711130.0,A68
826253,953565433,2011,CARPINTERIA COMMUNITY THEATRE INC,CARPINTERIA COMMUNITY THEATRE INC,CA,711110.0,A65
826313,953618771,2017,LIFE CHOIR INC,LIFE CHOIR INC,CA,711130.0,A6B
826320,953619703,2008,MALIBU BALLET SOCIETY,MALIBU BALLET SOCIETY,CA,711120.0,A63
826345,953637242,2019,LONG BEACH COMMUNITY BAND,LONG BEACH COMMUNITY BAND,CA,711130.0,A6C
826361,953645322,2018,YUCAIPA LITTLE THEATRE,YUCAIPA LITTLE THEATRE,CA,711110.0,A65
826370,953646746,2019,REPERTORY DANCE THEATRE OF LOS ANGELES,REPERTORY DANCE THEATRE OF LOS ANGELES,CA,711120.0,A62
826439,953675808,2019,HERITAGE BAND SOCIETY,HERITAGE BAND SOCIETY,CA,711130.0,A6C
826466,953685576,2017,INLAND CHORAL MUSIC EDUCATION INC,INLAND CHORAL MUSIC EDUCATION INC,CA,711130.0,A68
826467,953685747,2018,CARLSBAD STRINGS ED ASSOC INC,CARLSBAD STRINGS ED ASSOC INC,CA,711130.0,A68
826508,953707427,2013,AMERICAN PRODUCTION & INVENTORY CONTROL SOCIETY,AMERICAN PRODUCTION & INVENTORY CONTROL SOCIETY,CA,711100.0,A60
826562,953735169,2019,PRAISE SYMPHONY ORCHESTRA INC,PRAISE SYMPHONY ORCHESTRA INC,CA,711130.0,A69
826599,953750655,2018,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY CHAPTER 240,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY CHAPTER 240,CA,711100.0,A60
826609,953752346,2019,LOMPOC MUSIC ASSOCIATION,LOMPOC MUSIC ASSOCIATION,CA,711130.0,A68
826629,953760983,2019,VENTURA COUNTY MASTER CHORALE AND OPERA ASSOCIATION INC,VENTURA COUNTY MASTER CHORALE AND OPERA ASSOCIATION INC,CA,711130.0,A6B
826638,953763280,2015,PLAYHOUSE 395,PLAYHOUSE 395,CA,711100.0,A61
826665,953776058,2018,THE PALOS VERDES SYMPHONIC BAND,THE PALOS VERDES SYMPHONIC BAND,CA,711130.0,A6C
826678,953782819,2019,CONCERT SINGERS,CONCERT SINGERS,CA,711130.0,A6B
826687,953786298,2018,MUSIC SOCIETY OF THE EASTERN SIERRA,MUSIC SOCIETY OF THE EASTERN SIERRA,CA,711130.0,A68
826734,953797973,2019,SOUTH BAY NEW ORLEANS JAZZ CLUB,SOUTH BAY NEW ORLEANS JAZZ CLUB,CA,711130.0,A6C
826758,953808603,2010,TORRANCE CHORALE FRIENDS,TORRANCE CHORALE FRIENDS,CA,711130.0,A6B
826778,953823561,2018,JAZZ SPECTRUM INC,JAZZ SPECTRUM INC,CA,711130.0,A6C
826815,953838442,2019,UNLIMITED JAZZ DANCE PRODUCTIONS,UNLIMITED JAZZ DANCE PRODUCTIONS,CA,711120.0,A62
826820,953839627,2018,THE FESTIVAL SINGERS,THE FESTIVAL SINGERS,CA,711130.0,A6B
826837,953846811,2019,THE ROYAL SCOTTISH COUNTY DANCE SOCIETY ORANGE COUNTY BRANCH,THE ROYAL SCOTTISH COUNTY DANCE SOCIETY ORANGE COUNTY BRANCH,CA,711120.0,A62
826860,953854087,2019,WRIGHTWOOD COMMUNITY PLAYERS,WRIGHTWOOD COMMUNITY PLAYERS,CA,711110.0,A65
826908,953867568,2018,A E PRODUCTIONS INC,A E PRODUCTIONS INC,CA,711100.0,A60
826949,953886068,2019,ASSOCIATED SQUARE DANCERS,ASSOCIATED SQUARE DANCERS,CA,711120.0,A62
827009,953894409,2018,SOUTHERN CALIFORNIA BLUES SOCIETY INC,SOUTHERN CALIFORNIA BLUES SOCIETY INC,CA,711130.0,A68
827015,953895419,2015,THE PASADENA COMMUNITY ORCHESTRA FOUNDATION,THE PASADENA COMMUNITY ORCHESTRA FOUNDATION,CA,711130.0,A69
827019,953895880,2019,CAMBRIDGE PLAYERS INC,CAMBRIDGE PLAYERS INC,CA,711110.0,A65
827035,953900642,2019,THE ARROYO SINGERS,THE ARROYO SINGERS,CA,711130.0,A6B
827037,953900697,2018,FRIENDS OF JOHN WESLEY,FRIENDS OF JOHN WESLEY,CA,711110.0,A65
827041,953901714,2019,NORTHRIDGE WIND QUINTET,NORTHRIDGE WIND QUINTET,CA,711130.0,A6C
827042,953902904,2018,ORPHEUM THEATRE CORP,ORPHEUM THEATRE CORP,CA,711110.0,A65
827065,953917244,2019,LOS ANGELES CHAPTER PIANO TECHICIANS GUILD INC,LOS ANGELES CHAPTER PIANO TECHICIANS GUILD INC,CA,711130.0,A68
827078,953923764,2019,VALLEY REPERTORY COMPANY,VALLEY REPERTORY COMPANY,CA,711110.0,A65
827113,953941532,2017,ASSOCIATED SQUARE DANCERS,ASSOCIATED SQUARE DANCERS,CA,711120.0,A62
827120,953943282,2017,STUDIO CITY PLAYHOUSE,STUDIO CITY PLAYHOUSE,CA,711100.0,A61
827167,953962371,2019,CALIFORNIA WOMENS CHORUS,CALIFORNIA WOMENS CHORUS,CA,711130.0,A68
827176,953968749,2019,SOCIETY FOR ELECTRO ACOUSTIC MUSIC IN THE UNITED STATES INC,SOCIETY FOR ELECTRO ACOUSTIC MUSIC IN THE UNITED STATES INC,CA,711130.0,A68
827197,953981791,2019,WIZARD MUSIC INC,WIZARD MUSIC INC,NY,711130.0,A68
827212,953987791,2012,PADUA HILLS PLAYWRIGHT'S WORKSHOPFESTIVAL,PADUA HILLS PLAYWRIGHTS WORKSHOP FESTIVAL,CA,711110.0,A65
827240,954011381,2019,NATIONAL SMOOTH DANCERS,NATIONAL SMOOTH DANCERS,CA,711120.0,A62
827251,954019421,2019,TRUE HARMONY,TRUE HARMONY,CA,711130.0,A68
827254,954019852,2018,SHAKESPEARE AUTHORSHIP ROUNDTABLE,SHAKESPEARE AUTHORSHIP ROUNDTABLE,CA,711110.0,A65
827262,954029687,2018,FIRST STAGE,FIRST STAGE,CA,711110.0,A65
827263,954030386,2019,SOUTHWEST CHAMBER MUSIC SOCIETY,SOUTHWEST CHAMBER MUSIC SOCIETY,CA,711130.0,A6C
827265,954030805,2018,FINNISH FOLK DANCERS OF LOS ANGELES,FINNISH FOLK DANCERS OF LOS ANGELES,CA,711120.0,A62
827282,954042873,2018,RANCHO DE LA CORDILLERA FOUNDATION,RANCHO DE LA CORDILLERA FOUNDATION,CA,711130.0,A68
827293,954049189,2019,MILLENNIUM CHORAL SOCIETY,MILLENNIUM CHORAL SOCIETY,UT,711130.0,A68
827294,954049457,2019,PASADENA SUMMER YOUTH ORCHESTRA,PASADENA SUMMER YOUTH ORCHESTRA,CA,711130.0,A69
827295,954049734,2019,WEST VALLEY FOLK DANCERS,WEST VALLEY FOLK DANCERS,CA,711120.0,A62
827341,954073642,2019,INCA THE PERUVIAN MUSIC & DANCE ENSEMBLE,INCA THE PERUVIAN MUSIC & DANCE ENSEMBLE,CA,711130.0,A6C
827343,954074627,2018,SANTA CLARITA VALLEY CONCERT BAND,SANTA CLARITA VALLEY CONCERT BAND,CA,711130.0,A6C
827353,954079519,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
827390,954107187,2019,TOPANGA SYMPHONY,TOPANGA SYMPHONY,CA,711130.0,A69
827391,954107449,2008,THE DANCE RESOURCE CENTER OF GREATER LOS ANGELES,THE DANCE RESOURCE CENTER OF GREATER LOS ANGELES,CA,711120.0,A62
827420,954124466,2019,FIRST AVENUE JUNIOR HIGH MUSIC CLUB INC,FIRST AVENUE JUNIOR HIGH MUSIC CLUB INC,CA,711130.0,A68
827440,954135525,2018,JUPITER CHORUS,JUPITER CHORUS,CA,711130.0,A6B
827451,954144978,2018,DAVID NOWAKOWSKY FOUNDATION,DAVID NOWAKOWSKY FOUNDATION,CA,711130.0,A68
827476,954153995,2019,THEATRE ARTS FESTIVAL FOR YOUTH,THEATRE ARTS FESTIVAL FOR YOUTH,CA,711110.0,A65
827493,954163921,2018,WOMEN IN THEATRE,WOMEN IN THEATRE,CA,711110.0,A65
827545,954190771,2018,ALLIANCE REPERTORY COMPANY,ALLIANCE REPERTORY COMPANY,CA,711120.0,A62
827546,954190781,2019,CHRISTIAN ELITE ENSEMBLE INC,CHRISTIAN ELITE ENSEMBLE INC,CA,711130.0,A6C
827564,954200438,2019,CLAIROBSCUR DANCE COMPANY,CLAIROBSCUR DANCE COMPANY,CA,711120.0,A62
827576,954204195,2017,LOS ANGELES WOMEN IN MUSIC,LOS ANGELES WOMEN IN MUSIC,CA,711130.0,A68
827590,954212885,2011,CLAREMONT CHORALE INC,CLAREMONT CHORALE INC,CA,711130.0,A6B
827617,954228086,2019,TINA CROLL DANCE FOUNDATION,TINA CROLL DANCE FOUNDATION,NY,711120.0,A62
827642,954236971,2019,AFRO-AMERICAN CHAMBER MUSIC SOCIETY ORCHESTRA,AFRO-AMERICAN CHAMBER MUSIC SOCIETY ORCHESTRA,CA,711130.0,A6C
827651,954239118,2017,JUST THE X OF US INC,JUST THE X OF US INC,CA,711100.0,A60
827657,954242145,2016,JAZZ ARTS FOUNDATION,JAZZ ARTS FOUNDATION,CA,711130.0,A6C
827668,954248868,2019,THE ECLECTIC COMPANY THEATRE,THE ECLECTIC COMPANY THEATRE,CA,711110.0,A65
827669,954250669,2017,DELTOID PERFORMANCE GROUP,DELTOID PERFORMANCE GROUP,CA,711100.0,A60
827673,954252260,2019,ZADONU AFRICAN MUSIC & DANCE CO,ZADONU AFRICAN MUSIC & DANCE CO,CA,711120.0,A62
827682,954255548,2019,STAGE OF THE ARTS,STAGE OF THE ARTS,CA,711110.0,A65
827717,954273905,2015,SAN FERNANDO VALLEY PHILHARMONIC- POPS ORCHESTRA INC,SAN FERNANDO VALLEY PHILHARMONIC- POPS ORCHESTRA INC,CA,711130.0,A69
827770,954297361,2016,ACME PERFORMANCE GROUP INC,ACME PERFORMANCE GROUP INC,CA,711110.0,A65
827804,954310083,2017,LIVE ARTS GROUP,LIVE ARTS GROUP,CA,711110.0,A65
827826,954321261,2014,THE FOUNDATION FOR THE SCHOLA CANTORUM OF THE PACIFIC,THE FOUNDATION FOR THE SCHOLA CANTORUM OF THE PACIFIC,CA,711120.0,A62
827830,954322588,2018,SOUTHWEST BLUEGRASS ASSOCIATION,SOUTHWEST BLUEGRASS ASSOCIATION,CA,711130.0,A68
827851,954332330,2019,APHILIBISM INC,APHILIBISM INC,CA,711110.0,A65
827875,954337979,2019,NATYANJALI OF INDIAN CALASSICAL DANCE,NATYANJALI OF INDIAN CALASSICAL DANCE,CA,711120.0,A62
827885,954341057,2017,LOS ANGELES CULTURAL THEATERS,LOS ANGELES CULTURAL THEATERS,CA,711110.0,A65
827923,954352627,2018,BUFFALO NIGHTS THEATRE COMPANY INC,BUFFALO NIGHTS THEATRE COMPANY INC,CA,711110.0,A65
827997,954379725,2008,WORDTHEATRE,WORDTHEATRE,CA,711110.0,A65
828025,954390563,2018,INDECENT EXPOSURE,INDECENT EXPOSURE,CA,711110.0,A65
828036,954394862,2018,THE EVERGREEN CHOIR,THE EVERGREEN CHOIR,CA,711130.0,A6B
828062,954402747,2019,ZHENA FOLK CHORUS,ZHENA FOLK CHORUS,CA,711130.0,A6B
828074,954408057,2019,ROYAL SCOTTISH COUNTRY DANCE SOCIETY SAN GABRIEL VALLEY BRANCH,ROYAL SCOTTISH COUNTRY DANCE SOCIETY SAN GABRIEL VALLEY BRANCH,CA,711120.0,A62
828076,954408665,2018,MICHAEL CHEKHOV STUDIO USA WEST,MICHAEL CHEKHOV STUDIO USA WEST,CA,711100.0,A60
828095,954416850,2019,FALCON THEATRICAL GROUP,FALCON THEATRICAL GROUP,CA,711110.0,A65
828096,954417230,2016,BROADWAY ON SUNSET,BROADWAY ON SUNSET,CA,711110.0,A65
828132,954427661,2019,AMERICAN CHINESE DANCE ASSOCIATION,AMERICAN CHINESE DANCE ASSOCIATION,CA,711120.0,A62
828134,954428083,2019,SHAKESPEARE AND FRIENDS,SHAKESPEARE AND FRIENDS,CA,711110.0,A65
828136,954429044,2019,THE ENGLISH-SPEAKING THEATRE COMPANY INC,THE ENGLISH-SPEAKING THEATRE COMPANY INC,CA,711110.0,A65
828141,954431916,2019,LIVING TRADITION,LIVING TRADITION,CA,711100.0,A60
828150,954434376,2016,LOS ANGELES WOMENS SHAKESPEARE COMPANY,LOS ANGELES WOMENS SHAKESPEARE COMPANY,CA,711110.0,A65
828167,954438663,2019,ENERGY FLOW DANCE VIDEO & ARTS,ENERGY FLOW DANCE VIDEO & ARTS,CA,711120.0,A62
828170,954440321,2016,SUPREME SUNSHINE MODELING SCHOOL PRODUCTION COMPANY-TALENT MGMT,SUPREME SUNSHINE MODELING SCHOOL PRODUCTION COMPANY-TALENT MGMT,CA,711100.0,A60
828172,954440768,2019,FOOTHILL ARTS COLLECTIVE INC,FOOTHILL ARTS COLLECTIVE INC,CA,711130.0,A6C
828174,954441563,2018,SATURDAY NIGHT BATH CONCERT FUND,SATURDAY NIGHT BATH CONCERT FUND,CA,711130.0,A68
828197,954450591,2018,LOS ANGELES WOMENS THEATRE FESTIVAL,LOS ANGELES WOMENS THEATRE FESTIVAL,CA,711100.0,A60
828220,954457958,2019,GAIL DORIN MUSIC FOUNDATION,GAIL DORIN MUSIC FOUNDATION,CA,711130.0,A68
828225,954459016,2019,EWE HABOBO OF SOUTHERN CALIFORNIA,EWE HABOBO OF SOUTHERN CALIFORNIA,CA,711100.0,A60
828229,954461666,2019,THE NOTABLES OF THE SOUTH BAY,THE NOTABLES OF THE SOUTH BAY,CA,711130.0,A68
828244,954467427,2018,CLIFFORD BROWN JAZZ FOUNDATION,CLIFFORD BROWN JAZZ FOUNDATION,CA,711130.0,A6C
828246,954468134,2019,BALLET FOLKLORICO DEL PACIFICO,BALLET FOLKLORICO DEL PACIFICO,CA,711120.0,A63
828252,954471236,2018,SISTERS OF JAZZ INC,URSPIRIT INC,CA,711130.0,A6C
828256,954473699,2018,MANSFIELD CHAMBER SINGERS,THE MANSFIELD CHAMBER SINGERS,CA,711130.0,A6B
828257,954473701,2016,THE ATTIC THEATRE CONSERVATORY,THE ATTIC THEATRE CONSERVATORY,CA,711110.0,A65
828265,954475965,2018,JAZZAMERICA,JAZZAMERICA,CA,711130.0,A6C
828279,954480097,2019,COLLEGE OF FELLOWS OF THE AMERICAN THEATRE,COLLEGE OF FELLOWS OF THE AMERICAN THEATRE,CA,711110.0,A65
828301,954486118,2017,OUTPOST THEATRE ENSEMBLE,OUTPOST THEATRE ENSEMBLE,CA,711110.0,A65
828355,954503222,2016,SIERRA MADRE CHORALE,SIERRA MADRE CHORALE,CA,711130.0,A6B
828381,954512214,2018,OPERA CALIFORNIA,OPERA CALIFORNIA,CA,711130.0,A6A
828389,954515597,2019,ARTISTS COLLECTIVE,ARTISTS COLLECTIVE,CA,711110.0,A65
828406,954519256,2019,YOUNG ANGELS CHOIR,YOUNG ANGELS CHOIR,CA,711130.0,A6B
828449,954533840,2019,CAMPUS CONCERTS,CAMPUS CONCERTS,CA,711130.0,A68
828460,954538245,2019,OASIS PLAYERS,OASIS PLAYERS,CA,711110.0,A65
828470,954539750,2019,CULVER CITY CHAMBER ORCHESTRA,CULVER CITY CHAMBER ORCHESTRA,CA,711130.0,A69
828485,954543178,2019,CHILDREN OF THE WORLD CHOIR,CHILDREN OF THE WORLD CHOIR,CA,711130.0,A6B
828491,954544332,2019,WINDSONG SOUTHLAND CHORALE,WINDSONG SOUTHLAND CHORALE,CA,711130.0,A6B
828515,954548198,2019,MISSION PROJECT THEATRE COMPANY,MISSION PROJECT THEATRE COMPANY,CA,711110.0,A65
828525,954551668,2019,HOLLYWOOD MASTER CHORALE,HOLLYWOOD MASTER CHORALE,CA,711130.0,A6B
828527,954552014,2018,THEATRE BANSHEE,THEATRE BANSHEE,CA,711110.0,A65
828530,954552641,2018,LOS ANGELES MUSIC WEEK INC,LOS ANGELES MUSIC WEEK INC,LA,711130.0,A68
828567,954567319,2019,TOWNE STREET THEATRE,TOWNE STREET THEATRE,CA,711110.0,A65
828579,954571314,2019,THE PASADENA SHAKESPEARE COMPANY,THE PASADENA SHAKESPEARE COMPANY,CA,711110.0,A65
828614,954583081,2019,CHILDRENS THEATRE PLAYHOUSE,CHILDRENS THEATRE PLAYHOUSE,CA,711110.0,A65
828639,954587332,2019,MOB RULE INC,MOB RULE INC,CA,711100.0,A60
828654,954593776,2019,SAN GABRIEL VALLEY CHORAL COMPANY,SAN GABRIEL VALLEY CHORAL COMPANY,CA,711130.0,A6B
828677,954600597,2018,MUSICIANS IN ACTION,MUSICIANS IN ACTION,CA,711130.0,A68
828679,954601145,2019,GOLDEN STATE BRITISH BRASS BAND,GOLDEN STATE BRITISH BRASS BAND,CA,711130.0,A6C
828727,954611418,2019,MUSIC IN CHINA INC,MUSIC IN CHINA INC,CA,711130.0,A68
828779,954633403,2019,JAZZANTIQUA INC,JAZZANTIQUA INC,CA,711130.0,A6C
828789,954635315,2019,LING LUEN DRAMA CLUB,LING LUEN DRAMA CLUB,CA,711110.0,A65
828855,954649590,2018,SARAH FULTON GROUP,SARAH FULTON GROUP,CA,711110.0,A65
828878,954657455,2019,KIDS ASTOUNDING CHILDRENS THEATRE,KIDS ASTOUNDING CHILDRENS THEATRE,CA,711110.0,A65
828907,954666802,2019,KERALA DANCE THEATRE,KERALA DANCE THEATRE,CA,711120.0,A62
828960,954683134,2019,ORANGE COUNTY PLAYWRIGHT ALLIANCE,ORANGE COUNTY PLAYWRIGHT ALLIANCE,CA,711110.0,A65
828965,954685139,2019,ALTERNATIVE INTERVENTION MODELS,ALTERNATIVE INTERVENTION MODELS,CA,711100.0,A60
828971,954687450,2018,FINE ARTS PLAYERS,FINE ARTS PLAYERS INC,CA,711110.0,A65
828979,954691477,2019,GROWING IN GRACE INC,GROWING IN GRACE INC,CA,711100.0,A60
828986,954693439,2019,COR CYMRAEG DE CALIFFORNIA AKA WELSH CHOIR OF SOUTHERN CALIFORNIA,COR CYMRAEG DE CALIFFORNIA AKA WELSH CHOIR OF SOUTHERN CALIFORNIA,CA,711130.0,A6B
828988,954694000,2018,International Competitions and Festivals,INTERNATIONAL COMPETITIONS AND FESTIVALS,CA,711130.0,A68
829040,954705651,2016,PASADENA FOLK MUSIC SOCIETY,PASADENA FOLK MUSIC SOCIETY,CA,711130.0,A6C
829049,954707146,2018,ANTELOPE VALLEY BOOGIE WOOGIE MAMAS,ANTELOPE VALLEY BOOGIE WOOGIE MAMAS,CA,711120.0,A62
829061,954708230,2017,DANCING SQUIRREL PRODUCTIONS,DANCING SQUIRREL PRODUCTIONS,CA,711120.0,A62
829110,954718440,2019,CALIFORNIA CONTEMPORARY BALLET,CALIFORNIA CONTEMPORARY BALLET,CA,711120.0,A63
829130,954723165,2010,TEAM THEATRICS INC,TEAM THEATRICS INC,CA,711110.0,A65
829142,954725962,2019,SIGNS AND WONDERS,SIGNS AND WONDERS,CA,711130.0,A6A
829155,954731102,2019,ZIGGURAT THEATER COMPANY,ZIGGURAT THEATER COMPANY,ME,711110.0,A65
829178,954737258,2019,DANCE FOR EDUCATION FOUNDATION,DANCE FOR EDUCATION FOUNDATION,CA,711120.0,A62
829226,954747835,2019,CULVER CITY PUBLIC THEATRE INC,CULVER CITY PUBLIC THEATRE INC,CA,711110.0,A65
829251,954753604,2018,LA LADY SINGERS,LA LADY SINGERS,CA,711130.0,A6B
829267,954757112,2019,HIKARI TAIKO DRUMMERS ASSOCIATION OF AMERICA,HIKARI TAIKO DRUMMERS ASSOCIATION OF AMERICA,CA,711130.0,A6C
829310,954766277,2019,INTERNATIONAL PERFORMING ARTS ACADEMY,INTERNATIONAL PERFORMING ARTS ACADEMY,CA,711100.0,A60
829324,954768927,2019,BEVERLY HILLS COTILLION DANCE ENSEMBLE,BEVERLY HILLS COTILLION DANCE ENSEMBLE,CA,711120.0,A62
829334,954771248,2017,LOS ANGELES INTERNATIONAL PERFORMING ARTS INSTITUTE,LOS ANGELES INTERNATIONAL PERFORMING ARTS INSTITUTE,CA,711100.0,A60
829341,954773597,2019,CLAREMONT SYMPHONIC WINDS,CLAREMONT SYMPHONIC WINDS,CA,711130.0,A69
829363,954781422,2019,OMLINGA PERFORMING ART,OMLINGA PERFORMING ART,CA,711100.0,A60
829392,954790264,2019,CHIEF MUSICIAN PRODUCTIONS,CHIEF MUSICIAN PRODUCTIONS,CA,711130.0,A68
829394,954790447,2016,SYNTHESIS PERFORMING ARTS INC,SYNTHESIS PERFORMING ARTS INC,CA,711100.0,A60
829458,954806175,2016,METROPOLITAN PUPPET AUTHORITY,METROPOLITAN PUPPET AUTHORITY,CA,711110.0,A65
829488,954816286,2019,BELLFLOWER CIVIC CHORUS,BELLFLOWER CIVIC CHORUS,CA,711130.0,A6B
829506,954820327,2019,COUNTRY DANCE & SONG SOCIETY INC,COUNTRY DANCE & SONG SOCIETY INC,CA,711120.0,A62
829508,954820854,2016,ARTISTS FOR CREATIVE EDUCATION,ARTISTS FOR CREATIVE EDUCATION,CA,711100.0,A60
829512,954822645,2019,ALVIN & ELIZABETH MCKINNEY FOUNDATION,ALVIN & ELIZABETH MCKINNEY FOUNDATION,CA,711130.0,A68
829546,954829486,2018,SING SING SING-ALONG,SING SING SING-ALONG,CA,711130.0,A6B
829554,954831435,2018,L A SEOUL CHORALE,L A SEOUL CHORALE,CA,711130.0,A6B
829614,954847630,2019,BREEYAH,BREEYAH,CA,711130.0,A68
829655,954862270,2019,THE HEALING EQUINE RANCH,THE HEALING EQUINE RANCH,CA,711130.0,A68
829669,954866988,2019,FOUNTAIN YOUNG MUSICANS INTERNATIONAL,FOUNTAIN YOUNG MUSICANS INTERNATIONAL,CA,711130.0,A68
829674,954868027,2019,CELESTIAL OPERA COMPANY,CELESTIAL OPERA COMPANY,CA,711130.0,A6A
829695,954889489,2018,THE DOMINANT MUSIC CLUB,THE DOMINANT MUSIC CLUB,CA,711130.0,A68
829718,954896982,2019,EUPORA ARTS INC,EUPORA ARTS INC,MS,711110.0,A65
829731,956004071,2018,GUILD OPERA COMPANY INC,GUILD OPERA COMPANY INC,CA,711130.0,A6A
829767,956047716,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
829813,956052364,2008,SWISS SINGING SOCIETY HARMONIE INC,SWISS SINGING SOCIETY HARMONIE INC,CA,711130.0,A6B
829986,956077347,2019,ASSOCIATED SQUARE DANCERS,ASSOCIATED SQUARE DANCERS,CA,711120.0,A62
830183,956093745,2019,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
830295,956096556,2018,RAMONA HILLSIDE PLAYERS,RAMONA HILLSIDE PLAYERS,CA,711110.0,A65
830298,956096583,2018,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
830301,956096601,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830302,956096605,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830303,956096606,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830304,956096617,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
830331,956097310,2019,NATIONAL SMOOTH DANCERS,NATIONAL SMOOTH DANCERS,CA,711120.0,A62
830421,956101278,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830473,956111825,2019,COMMON GROUND THEATRE,COMMON GROUND THEATRE,CA,711110.0,A65
830484,956112992,2012,SOUTH BAY CHAMBER MUSIC SOCIETY INC,SOUTH BAY CHAMBER MUSIC SOCIETY INC,CA,711130.0,A6C
830498,956115138,2018,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830540,956118941,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830680,956133813,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
830689,956134607,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A68
830692,956135205,2018,BAKERSFIELD SINGERS ASSOCIATION,BAKERSFIELD SINGERS ASSOCIATION,CA,711130.0,A6B
830696,956135739,2019,SOCIETY FOR PRESERVATION AND ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
830698,956136393,2017,LOS ANGELES CHINESE DRUM & BUGLE CORPS,LOS ANGELES CHINESE DRUM & BUGLE CORPS,CA,711130.0,A68
830708,956138397,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,CA,711130.0,A6B
831147,956192468,2019,GRACE NOTES FOR MUSIC AND ART,GRACE NOTES FOR MUSIC AND ART,CA,711130.0,A68
831156,956195066,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
831175,956195913,2013,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,CA,711110.0,A65
831194,956196421,2018,COMMUNITY LIGHT OPERA AND THEATRE ASSOCIATION,COMMUNITY LIGHT OPERA AND THEATRE ASSOCIATION,CA,711130.0,A6A
831505,956205416,2018,ESQUIRE MUSIC FOUNDATION INC,ESQUIRE MUSIC FOUNDATION INC,CA,711130.0,A68
832139,980687736,2019,SWEET ADELINES INTERNATIONAL,SWEET ADELINES INTERNATIONAL,OR,711130.0,A6B
832273,990163570,2018,KAUAI CHORALE,KAUAI CHORALE,HI,711130.0,A6B
