,100_of_Earned_upto_45_Gross_max_10m,45_of_Earned_max_10m,45_of_Gross_max_10m,EIN,Number of employees,Source,contributed_rev,earned_program_service_rev,gross_rev,tax_pd,total_exp,total_rev,NAME,STATE,NAICS,NTEEFINAL
459742,12790.0,5755.5,37703.700000000004,61736291,0,2019-990ez,70411,12790,83786,201812,71435,83786,MIMA MUSIC,MI,711130.0,A68
459811,26969.4,26969.4,26969.4,463270030,0,2019-990ez,0,59932,59932,201812,41690,59932,SPAA THEATRE PERFORMING ARTS CENTER,IL,711100.0,A61
459812,7125.0,3206.25,26815.95,202559539,0,2019-990ez,45487,7125,59591,201806,70730,56577,DAVIS SCHOOLS ORCHESTRAL MUSIC ASSOCIATION,CA,711130.0,A69
459988,29892.0,13451.4,36072.450000000004,464455061,0,2019-990ez,50230,29892,80161,201812,63671,80161,EBONY ROAD PLAYERS,MI,711110.0,A65
460002,35257.5,31556.25,35257.5,272241279,0,2019-990ez,8225,70125,78350,201812,92606,78350,VARIATIONS THEATRE GROUP INC,NY,711110.0,A65
460056,42399.0,19079.55,45823.950000000004,251506499,0,2019-990ez,54519,42399,101831,201812,70289,100410,BEDFORD COUNTY PLAYERS INC,PA,711110.0,A65
460071,29432.0,13244.4,35996.4,371374287,0,2019-990ez,50560,29432,79992,201812,78958,79992,PRAIRIE FIRE THEATRE,IL,711110.0,A65
460113,19512.0,12465.0,19512.0,352379364,0,2019-990ez,15660,27700,43360,201806,41832,43360,GREATER MIDDLETOWN CONCERT ASSOCIATION INC,CT,711130.0,A68
460143,0.0,0.0,7306.2,161600437,0,2019-990ez,16236,0,16236,201812,15861,16236,WHAT A RAQUETTE MUSIC AND DANCE INC,NY,711120.0,A62
460167,55023.0,24760.350000000002,82006.2,861011268,0,2019-990ez,120928,55023,182236,201806,200893,181477,THEATRE ARTISTS STUDIO INC,AZ,711110.0,A65
460204,0.0,0.0,25153.2,571018044,0,2019-990ez,54150,0,55896,201812,56242,55896,FBN PRODUCTIONS,SC,711130.0,A6A
460215,0.0,0.0,0.0,223054072,0,2019-990ez,0,0,0,201812,359,0,ACADEMY OF MUSIC SYMPHONY ORCHESTRA INC,NY,711130.0,A69
460220,50.0,22.5,15534.45,50555451,0,2019-990ez,29620,50,34521,201812,18153,7674,BEMUS BAY POPS INC,NY,711130.0,A69
460311,22069.0,9931.050000000001,31141.8,270891301,0,2019-990ez,40413,22069,69204,201812,63247,64742,NEW YORK SHAKESPEARE EXCHANGE INC,NY,711110.0,A65
460320,0.0,0.0,48762.0,310903846,0,2019-990ez,99825,0,108360,201812,59503,108360,FRIENDS OF THE ARTS INC,IN,711100.0,A60
460366,0.0,0.0,30400.2,680261960,0,2019-990ez,67556,0,67556,201812,62797,67556,COUNTRY DANCE & SONG SOCIETY INC,CA,711120.0,A62
460444,73426.5,44537.4,73426.5,455447535,0,2019-990ez,64186,98972,163170,201812,193661,163170,BARN ARTS CENTER FOR THE ARTS COMPANY,VT,711100.0,A61
460503,18567.45,14383.800000000001,18567.45,431128170,0,2019-990ez,9091,31964,41261,201812,50131,41261,MAPLEWOOD BARN ASSOCIATION,MO,711110.0,A65
460580,25779.0,11600.550000000001,31067.100000000002,475642385,0,2019-990ez,43259,25779,69038,201812,67817,69038,WATERFORD CONCERT SERIES,VA,711130.0,A68
460675,36184.0,16282.800000000001,37221.3,471696178,0,2019-990ez,46530,36184,82714,201806,75610,82714,GOURMET SYMPHONY,DC,711130.0,A69
460760,17967.0,8085.150000000001,46543.5,453676671,0,2019-990ez,85355,17967,103430,201812,126875,103430,LABYRINTH CHOIR,MA,711130.0,A6B
460794,0.0,0.0,292.5,133555893,0,2019-990ez,650,0,650,201812,657,650,YORKTOWN THEATRE COMPANY INCORPORATED,NY,711110.0,A65
460796,0.0,0.0,27617.4,203092653,0,2019-990ez,61372,0,61372,201812,75484,61372,NEW YORK PIANO SOCIETY INC,NY,711130.0,A68
460957,12196.0,5488.2,16317.0,161574937,0,2019-990ez,3796,12196,36260,201806,38593,36260,AMHERST BEL CANTO CHOIR INC,NY,711130.0,A6B
460965,8150.0,3667.5,24699.15,261555646,0,2019-990ez,14,8150,54887,201812,5954,8097,96TH HIGHLANDERS PIPES & DRUM INC,NY,711130.0,A6C
461000,0.0,0.0,3609.9,473415044,0,2019-990ez,4669,0,8022,201812,3247,4027,NEW MOON OPERA COMPANY,IL,711130.0,A6A
461140,27539.55,25076.7,27539.55,742023813,0,2019-990ez,0,55726,61199,201812,68112,61199,VALLEY SYMPHONY ASSOCIATION,CO,711130.0,A69
461147,29660.4,29073.600000000002,29660.4,453855034,0,2019-990ez,530,64608,65912,201806,67945,65912,STRAIGHT TO THE POINTE DANCE COMPANY,PA,711120.0,A62
461149,74804.85,41934.6,74804.85,943174158,0,2019-990ez,11640,93188,166233,201812,109483,149439,POULSBO PLAYERS,WA,711110.0,A65
461160,0.0,0.0,9000.0,841688812,0,2019-990ez,20000,0,20000,201812,20070,20000,C B D MUSIC INC,NY,711130.0,A68
461196,51916.0,23362.2,80866.35,66069930,0,2019-990ez,126903,51916,179703,201806,207776,179703,YALE UNIVERSITY DRAMATIC ASSOCIATION INC,CT,711110.0,A65
461214,0.0,0.0,18669.600000000002,237297062,0,2019-990ez,112,0,41488,201812,52292,41488,THIEF RIVER FALLS CONCERT ASSOCIATION,MN,711130.0,A68
461224,15363.0,6913.35,33485.85,205556809,0,2019-990ez,59050,15363,74413,201812,73978,74413,UNSUNGMUSICALSCO INC,NY,711110.0,A65
461246,0.0,0.0,20017.8,270039096,0,2019-990ez,23513,0,44484,201812,37992,38388,GOOD NEIGHBORS THEATRE INC,TN,711110.0,A65
461285,0.0,0.0,19891.8,202038943,0,2019-990ez,44204,0,44204,201812,43832,44204,JESLYN DANCE GALLERY INC,WV,711120.0,A62
461342,0.0,0.0,89343.45,390478315,0,2019-990ez,0,0,198541,201812,168857,198541,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE M,WI,711110.0,A65
461343,0.0,0.0,75926.25,204478251,0,2019-990ez,78705,0,168725,201812,103336,168725,THE IMPACT PROJECT,NY,711130.0,A68
461344,3029.0,1363.05,39067.200000000004,473532071,0,2019-990ez,18377,3029,86816,201812,142787,86816,BALLET BRAZOS,TX,711120.0,A63
461364,76821.75,67640.40000000001,76821.75,10692587,0,2019-990ez,20403,150312,170715,201812,167035,170715,CAMILLE CATHERINE INC,OH,711130.0,A68
461366,5390.55,4788.900000000001,5390.55,43349528,0,2019-990ez,1332,10642,11979,201812,11183,11979,ROSEGARDEN COFFEE HOUSE,MA,711130.0,A68
461402,0.0,0.0,36085.5,454003811,0,2019-990ez,37699,0,80190,201806,57295,58539,PERRYSBURG ORCHESTRA BOOSTERS INC,OH,711130.0,A69
461421,9833.0,4424.85,16573.95,743148456,0,2019-990ez,830,9833,36831,201812,20596,21251,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,MI,711130.0,A6B
461422,0.0,0.0,78111.45,800568853,0,2019-990ez,11767,0,173581,201806,133288,112699,TEAYS VALLEY CHOIR BOOSTERS,OH,711130.0,A6B
461470,36844.0,16579.8,43974.450000000004,46142829,0,2019-990ez,39283,36844,97721,201806,96041,97721,THE BOSTON CECILIA INC,MA,711130.0,A6B
461495,8350.0,3757.5,75028.5,202490268,0,2019-990ez,126609,8350,166730,201806,143711,140906,COMMUNITY CONCERTS AT SECOND,MD,711130.0,A68
461500,17577.0,14454.0,17577.0,956052364,0,2019-990ez,4170,32120,39060,201810,31590,39060,SWISS SINGING SOCIETY HARMONIE INC,CA,711130.0,A6B
461631,10796.0,4858.2,15954.300000000001,251643406,0,2019-990ez,19489,10796,35454,201806,23135,35454,PENNSYLVANIA CONSORT SOCIETY,PA,711130.0,A68
461665,42160.950000000004,36070.65,42160.950000000004,800413592,0,2019-990ez,0,80157,93691,201812,72982,93691,A COMMUNITY THEATER ORGANIZATION REACHING FOR THE STARS INC,MA,711110.0,A65
461670,32264.55,29150.55,32264.55,912001527,0,2019-990ez,0,64779,71699,201812,70138,71699,OHIO CHORAL DIRECTORS ASSOCIATION,OH,711130.0,A6B
461706,0.0,0.0,3188.7000000000003,541901688,0,2019-990ez,0,0,7086,201806,8000,3181,FAIRFAX SYMPHONY ORCHESTRA FOUNDATION INC,VA,711130.0,A69
461739,61357.05,33097.05,61357.05,134200666,0,2019-990ez,62800,73549,136349,201806,195018,136349,BIG TREE PRODUCTIONS INC,NY,711120.0,A62
461740,15300.9,9135.9,15300.9,930856384,0,2019-990ez,11406,20302,34002,201806,42190,33613,SALEM SYMPHONIC WINDS,OR,711130.0,A6C
461754,0.0,0.0,15043.95,202594927,0,2019-990ez,24093,0,33431,201806,26700,33431,MUSAE,CA,711100.0,A60
461759,65521.8,49432.05,65521.8,232885363,0,2019-990ez,33215,109849,145604,201806,137232,138015,GEMINI THEATER COMPANY,PA,711110.0,A65
461845,75776.40000000001,56387.700000000004,75776.40000000001,911818108,0,2019-990ez,3350,125306,168392,201812,121133,158985,THEATRE ARTS GUILD,WA,711110.0,A65
461861,0.0,0.0,13411.800000000001,465214418,0,2019-990ez,28064,0,29804,201812,53634,29804,PERFORMING ARTS CENTER FOR AFRICAN CULTURES,MD,711100.0,A61
461892,0.0,0.0,68254.65000000001,222356219,0,2019-990ez,0,0,151677,201812,129523,151677,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE M,NJ,711110.0,A65
461933,14184.0,6382.8,18198.9,840760056,0,2019-990ez,14444,14184,40442,201806,36586,40442,COLORADO CHOIR AND CHORUS ORGANIZATION,CO,711130.0,A6B
461964,11245.0,5060.25,35448.3,742675458,0,2019-990ez,20375,11245,78774,201812,69860,78774,TAPESTRY SINGERS,TX,711130.0,A6B
461973,44771.85,27455.4,44771.85,461961228,0,2019-990ez,38481,61012,99493,201812,99718,99493,SEDONA CHAMBER BALLET COMPANY,AZ,711120.0,A63
462009,0.0,0.0,291.6,471593833,0,2019-990ez,648,0,648,201812,1479,648,JIMMY ALAN STUDIO,CA,711130.0,A68
462021,16125.75,16125.75,16125.75,134027804,0,2019-990ez,0,35835,35835,201812,32392,35835,MANHATTAN BRASS QUINTET INC,NY,711130.0,A68
462087,35614.0,16026.300000000001,37688.85,364420273,0,2019-990ez,25365,35614,83753,201806,61672,82403,YOUNG NEW YORKERS CHORUS,NY,711130.0,A6B
462088,0.0,0.0,7865.1,431297095,0,2019-990ez,0,0,17478,201806,22308,17478,MEXICO DIXIE GRAY BAND PARENTS,MO,711130.0,A6C
462102,29276.55,22805.55,29276.55,411368101,0,2019-990ez,10852,50679,65059,201812,78341,61356,THE GILBERT & SULLIVAN VERY LIGHT OPERA COMPANY,MN,711130.0,A6A
462168,59400.0,48150.0,59400.0,204333165,0,2019-990ez,25000,107000,132000,201812,140627,132000,ENSEMBLE ROBOT INCORPORATED,MA,711130.0,A6C
462182,51591.15,38029.05,51591.15,841462925,0,2019-990ez,30138,84509,114647,201812,101930,114647,CASTLE ROCK PLAYERS INC,CO,711110.0,A65
462219,59407.65,40050.0,59407.65,352505327,0,2019-990ez,4290,89000,132017,201812,129196,121675,TAKE IT FROM THE TOP INC,NY,711100.0,A60
462238,35284.950000000004,17277.75,35284.950000000004,421626316,0,2019-990ez,30861,38395,78411,201812,69614,78411,CARMEL KLAVIER INC,IN,711130.0,A68
462244,0.0,0.0,0.0,571146600,0,2019-990ez,0,0,0,201812,0,0,SADHANA INC NFP,IL,711130.0,A68
462261,0.0,0.0,14565.6,465109569,0,2019-990ez,32368,0,32368,201812,32368,32368,NEW WAVE DANCE YOUTH AND COMMUNITY DEVELOPMENT INC,NY,711120.0,A62
462295,0.0,0.0,2133.0,461298558,0,2019-990ez,400,0,4740,201806,4612,4740,NEW MUSIC WORLD LTD,NY,711130.0,A68
462411,0.0,0.0,5195.25,141762813,0,2019-990ez,100,0,11545,201812,50592,11545,STAGEWORKS ON THE HUDSON,NY,711110.0,A65
462468,52023.15,36143.1,52023.15,464344325,0,2019-990ez,4574,80318,115607,201806,95698,97813,PARENT BOOSTER USA INC,TX,711110.0,A65
462470,22127.0,9957.15,35257.950000000004,562281899,0,2019-990ez,18291,22127,78351,201806,65954,70766,EVERETT CHORALE,WA,711130.0,A6B
462520,0.0,0.0,1658.7,473536111,0,2019-990ez,3686,0,3686,201812,3647,-8732,AMERICAN SHAKESPEARE THEATRE INC,CT,711110.0,A65
462521,5523.3,4356.0,5523.3,233102032,0,2019-990ez,2594,9680,12274,201812,13832,12274,PAGES TO PIROUETTES,PA,711120.0,A62
462568,55719.9,31399.2,55719.9,201169395,0,2019-990ez,41869,69776,123822,201812,89110,115934,COMMUNITY SPIRIT INC,TN,711110.0,A65
462574,0.0,0.0,25740.45,431693595,0,2019-990ez,4368,0,57201,201806,53463,56541,PARKWAY NORTH BAND BACKERS ASSOCIATION,MO,711130.0,A6C
462620,18185.0,8183.25,50525.55,42575578,0,2019-990ez,15600,18185,112279,201806,98299,112279,CHARLESTOWN WORKING THEATER INC,MA,711110.0,A65
462696,36467.1,24316.65,36467.1,412093108,0,2019-990ez,25151,54037,81038,201812,83101,81038,SAN DIEGO JAZZ PARTY,CA,711130.0,A6C
462700,68303.0,30736.350000000002,68755.05,201562809,0,2019-990ez,84486,68303,152789,201806,196946,152789,PHOENIX THEATRE ENSEMBLE INC,NY,711110.0,A65
462719,0.0,0.0,24351.3,621242850,0,2019-990ez,0,0,54114,201806,48198,49220,FRIENDS AT PLAY INC,TN,711110.0,A65
462773,0.0,0.0,18620.55,742370523,0,2019-990ez,41379,0,41379,201812,30468,41379,THE ROSELAWN 1891 COMPANY,CO,711100.0,A60
462792,19395.9,14624.1,19395.9,650195475,0,2019-990ez,10559,32498,43102,201812,44612,43102,VENICE CONCERT BAND INC,FL,711130.0,A6C
462842,0.0,0.0,22022.55,474397808,0,2019-990ez,48939,0,48939,201812,52786,48939,CIRQUELOUIS COMPANY,KY,711100.0,A60
462906,49502.0,22275.9,50558.4,465457823,0,2019-990ez,62850,49502,112352,201812,120415,112352,HIGH PLAINS MUSIC FEST LLC,KS,711130.0,A68
462941,14220.0,6399.0,47432.25,521253710,0,2019-990ez,69817,14220,105405,201806,99600,92251,THOMAS CIRCLE SINGERS,DC,711130.0,A6B
462961,10159.0,4571.55,14696.550000000001,43492739,0,2019-990ez,22500,10159,32659,201812,32566,32659,PHYLLIS VECCHIA CREATIVE DRAMATICS INC,MA,711100.0,A60
463089,4364.0,1963.8,48653.1,472158595,0,2019-990ez,101956,4364,108118,201806,52900,106320,MUSICAMBIA INC,NY,711130.0,A68
463128,0.0,0.0,21478.5,954349076,0,2019-990ez,47730,0,47730,201812,47848,47730,DANCESSENCE INC,CA,711120.0,A62
463136,52041.6,34413.3,52041.6,166052466,0,2019-990ez,13045,76474,115648,201812,73572,112160,AURORA PLAYERS INC HAMLIN PARK,NY,711110.0,A65
463239,31001.850000000002,27126.45,31001.850000000002,471794996,0,2019-990ez,8612,60281,68893,201812,66996,68893,POINT LOMA PLAYHOUSE INC,CA,711100.0,A61
463427,0.0,0.0,24565.05,951588812,0,2019-990ez,0,0,54589,201812,53773,54589,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,CA,711130.0,A68
463429,2908.0,1308.6000000000001,35743.950000000004,203420728,0,2019-990ez,0,2908,79431,201806,24778,25021,5678 CULTURAL DANCE ENSEMBLE,NY,711120.0,A62
463471,0.0,0.0,26710.65,300126180,0,2019-990ez,58674,0,59357,201806,70444,59357,AMERICAN COMPOSERS FORUM PHILADELPHIA CHAPTER,PA,711130.0,A68
463573,11548.35,8139.150000000001,11548.35,650740209,0,2019-990ez,7,18087,25663,201812,31173,25663,PERPETUAL MOTION DANCE COMPANY,FL,711120.0,A62
463619,50949.9,50105.700000000004,50949.9,541839943,0,2019-990ez,600,111346,113222,201812,113472,112012,BLUE RIDGE STUDIO FOR THE PERFORMING ARTS,VA,711100.0,A60
463654,5234.400000000001,3104.55,5234.400000000001,208855899,0,2019-990ez,4733,6899,11632,201812,10050,11632,DORIAN ARTISTS CORP,NY,711130.0,A68
463698,0.0,0.0,88.2,133573998,0,2019-990ez,196,0,196,201812,0,196,MERIDIAN ARTS ENSEMBLE PTRS,WI,711130.0,A6C
463708,1540.0,693.0,8178.75,133603084,0,2019-990ez,11221,1540,18175,201812,28263,18175,OFF CENTER DANCE THEATRE INC,NY,711120.0,A62
463761,5764.0,2593.8,80836.65000000001,133985592,0,2019-990ez,173467,5764,179637,201806,280806,179637,LABYRINTH INC,NY,711110.0,A65
463792,15385.0,6923.25,25970.4,616038778,0,2019-990ez,5998,15385,57712,201812,35684,57652,SOCIETY FOR PRESERVATION & ENCRGMNT OF BARBERSHOP QUARTET SINGING AMER,KY,711130.0,A6B
463886,56325.0,25346.25,81332.1,760061267,0,2019-990ez,63527,56325,180738,201812,149019,138178,HOUSTON PRODUCERS FORUM,TX,711100.0,A61
463951,0.0,0.0,17699.4,562224667,0,2019-990ez,39332,0,39332,201812,35598,39332,TRINITY QUARTET,NC,711130.0,A6B
463979,25104.15,13617.0,25104.15,271318614,0,2019-990ez,11167,30260,55787,201812,61676,55787,NAPA VALLEY JAZZ SOCIETY,CA,711130.0,A6C
464007,18706.5,18706.5,18706.5,463150527,0,2019-990ez,0,41570,41570,201812,57583,41570,TAKE THE STAGE PERFORMANCE COMPANY INC,MD,711110.0,A65
464008,0.0,0.0,20562.3,208330713,0,2019-990ez,24850,0,45694,201812,17138,41101,FRANCISCO CENTER FOR THE PERFORMINGARTS INCORPORATED,CO,711100.0,A61
464043,0.0,0.0,4527.45,263266135,0,2019-990ez,2061,0,10061,201812,8526,10061,RECORDER ORCHESTRA OF THE MIDWEST,IN,711130.0,A69
464046,0.0,0.0,22724.100000000002,900755133,0,2019-990ez,38177,0,50498,201812,38383,42652,TOP 20 INC,IN,711120.0,A62
464079,59146.65,40471.200000000004,59146.65,651259743,0,2019-990ez,27003,89936,131437,201812,112474,127035,ARTSTARTS COMPANY,IL,711110.0,A65
464096,18005.0,8102.25,19407.600000000002,237309883,0,2019-990ez,20124,18005,43128,201812,34119,42497,YOUTH THEATRE OF HARDIN COUNTY INC,KY,711110.0,A65
464161,52637.4,26606.7,52637.4,800893412,0,2019-990ez,57846,59126,116972,201812,122498,116972,SENDEROS,CA,711120.0,A62
464165,28619.55,28619.55,28619.55,330333784,0,2019-990ez,0,63599,63599,201812,75801,63599,COSTA MESA CIVIC PLAYHOUSE,CA,711110.0,A65
464166,40159.35,38426.85,40159.35,630587134,0,2019-990ez,3850,85393,89243,201806,98557,89243,CHICKASAW CIVIC THEATRE,AL,711100.0,A61
464167,58020.3,41985.450000000004,58020.3,133792187,0,2019-990ez,35633,93301,128934,201812,103469,128934,TALUJON INC,NY,711130.0,A68
464185,1676.0,754.2,37937.25,742244523,0,2019-990ez,72091,1676,84305,201812,49294,77760,GONZALE CRYSTAL THEATRE INC,TX,711110.0,A65
464197,35417.700000000004,22775.850000000002,35417.700000000004,391892607,0,2019-990ez,23265,50613,78706,201812,54633,78706,CYCROPIA AERIAL DANCE,WI,711120.0,A62
464236,13417.2,13414.5,13417.2,465358747,0,2019-990ez,0,29810,29816,201806,36203,29816,JAMES CHAMBER PLAYERS,VA,711110.0,A65
464296,20612.0,9275.4,36307.8,202798203,0,2019-990ez,49888,20612,80684,201806,78573,74466,DEVELOPING ARTISTS THEATER COMPANY INC,NY,711110.0,A65
464426,14587.0,6564.150000000001,31537.350000000002,463092962,0,2019-990ez,50247,14587,70083,201812,43462,70083,STAGE DOOR PRODUCTIONS,IA,711110.0,A65
464430,53658.0,26378.100000000002,53658.0,541550070,0,2019-990ez,10195,58618,119240,201812,102833,110312,FREDERICKSBURG FESTIVAL OF THE ARTS,VA,711100.0,A60
464435,44706.6,44706.6,44706.6,61267752,0,2019-990ez,0,99348,99348,201812,99284,99348,29TH STREET REPERTORY THEATRE INC,NY,711110.0,A65
464436,59497.200000000004,38716.200000000004,59497.200000000004,930916847,0,2019-990ez,19036,86036,132216,201902,105936,118618,ASTOR STREET OPRY COMPANY,OR,711110.0,A65
464449,0.0,0.0,5366.25,810932178,0,2019-990ez,11925,0,11925,201812,13119,11925,HANG A TALE INC,NY,711110.0,A65
464451,0.0,0.0,6548.400000000001,261656689,0,2019-990ez,14552,0,14552,201812,11197,14552,INDIGENOUS SOLUTIONS,NM,711100.0,A60
464548,0.0,0.0,35059.05,475056941,0,2019-990ez,77909,0,77909,201712,79762,77909,OVATIONS COMMUNITY ARTS,CA,711120.0,A62
464602,51777.0,23299.65,65934.90000000001,203943823,0,2019-990ez,94745,51777,146522,201812,161606,146522,BOSTON MIDSUMMER OPERA INC,MA,711130.0,A6A
464638,5438.0,2447.1,26379.45,208459362,0,2019-990ez,44670,5438,58621,201812,66954,58621,THEATRE Y,IL,711110.0,A65
464711,0.0,0.0,55842.75,350316360,0,2019-990ez,120,0,124095,201812,83829,74056,AMERICAN FEDERATION OF MUSICIANS THE US & CANADA,IN,711130.0,A68
464773,12276.0,5524.2,23301.45,382851629,0,2019-990ez,20775,12276,51781,201812,33090,48739,THE LANSING WOMENS CHORUS,MI,711130.0,A6B
464782,2680.0,1206.0,55004.4,273668339,0,2019-990ez,103830,2680,122232,201812,63537,106603,CENTER STAGE STRINGS,CA,711110.0,A65
464851,529.0,238.05,13554.0,311588196,0,2019-990ez,28491,529,30120,201812,34382,30120,CLERMONT PHILHARMONIC ORCHESTRA INC,OH,711130.0,A68
464855,23095.0,10392.75,23264.55,203510047,0,2019-990ez,8675,23095,51699,201806,41394,46431,DANCE FOUNDATION,AR,711120.0,A62
464866,8000.0,3600.0,33129.450000000004,366111142,0,2019-990ez,64950,8000,73621,201806,36402,73621,GILBERT & SULLIVAN OPERA COMPANY INC,IL,711130.0,A6A
464868,0.0,0.0,3648.6,113122656,0,2019-990ez,1435,0,8108,201812,643,-2032,SILVANA MAGDAS VIVA BRAZIL DANCE CO INC,NY,711120.0,A62
464915,0.0,0.0,72997.2,475138593,0,2019-990ez,152009,0,162216,201812,125959,160903,MUSIC THAT HEALS INC,NY,711130.0,A68
464931,0.0,0.0,2182.05,376358289,0,2019-990ez,0,0,4849,201812,2214,4849,BLOOMINGTON-NORMAL SYMPHONY ORCHESTRA IRREVOCABLE ENDOWMENT,WI,711130.0,A69
464962,7744.5,7457.400000000001,7744.5,141800396,0,2019-990ez,365,16572,17210,201812,14796,17210,SAUGERTIES PRO MUSICA,NY,711130.0,A68
464985,46170.450000000004,35433.450000000004,46170.450000000004,472530931,0,2019-990ez,23860,78741,102601,201812,122799,102601,BACKYARD PLAYERS & FRIENDS INC,NY,711110.0,A65
465030,35894.25,27817.2,35894.25,383621573,0,2019-990ez,17949,61816,79765,201812,79184,79765,SCHOOL FOR STRINGS,MI,711130.0,A68
465091,83510.1,62063.1,83510.1,462011318,0,2019-990ez,47660,137918,185578,201806,161365,185578,LORELEI ENSEMBLE INC,MA,711130.0,A6C
465130,0.0,0.0,14736.15,201799730,0,2019-990ez,32747,0,32747,201812,27046,32747,MUSICIANS FOUNDATION,CA,711130.0,A68
465134,0.0,0.0,15257.25,202865234,0,2019-990ez,0,0,33905,201812,16882,17096,MUSIC TO BENEFIT MUSIC,MI,711130.0,A68
465135,0.0,0.0,47767.05,742441654,0,2019-990ez,0,0,106149,201812,40135,46401,ASSOCIATION OF WALL AND CEILING INDUSTRIES OF COLORADO INC,CO,711120.0,A62
465166,57944.700000000004,56516.4,57944.700000000004,320081558,0,2019-990ez,134,125592,128766,201812,107073,125556,MOUNTAIN VIEW BLUEGRASS ASSOCIATION INC,AR,711130.0,A68
465250,28397.25,28397.25,28397.25,223662080,0,2019-990ez,0,63105,63105,201806,62314,63105,VERONA SUMMER MUSIC,NJ,711130.0,A68
465314,0.0,0.0,27303.3,412271364,0,2019-990ez,13770,0,60674,201812,16215,27090,DESERT FOOTHILLS CHORAL FOUNDATION,AZ,711130.0,A6B
465379,0.0,0.0,6135.3,263175958,0,2019-990ez,2100,0,13634,201806,1900,5819,CSURDONGOLO FOLK ENSEMBLE INC,NJ,711130.0,A6C
465394,53685.450000000004,49317.75,53685.450000000004,452650917,0,2019-990ez,8000,109595,119301,201812,149401,119301,CLIFTON COMMUNITY PLAYERS INC,OH,711110.0,A65
465415,0.0,0.0,15719.85,134210994,0,2019-990ez,4970,0,34933,201812,46107,34933,MOTOR CITY YOUTH THEATRE,MI,711110.0,A65
465418,60546.15,37094.4,60546.15,810500351,0,2019-990ez,52115,82432,134547,201812,148986,134547,HAMILTON PLAYERS INC,MT,711110.0,A65
465425,0.0,0.0,24335.100000000002,150233410,0,2019-990ez,5254,0,54078,201812,5445,2911,ARION SINGING SOCIETY INC,NY,711130.0,A6B
465561,35775.0,17050.95,35775.0,475595483,0,2019-990ez,41609,37891,79500,201812,75813,79500,LAKE COUNTRY PLAYERS INC,GA,711110.0,A65
465598,7075.0,3183.75,18823.5,161596241,0,2019-990ez,24083,7075,41830,201812,60880,40814,LITTLE DELAWARE YOUTH ENSEMBLE INC,NY,711130.0,A6C
465626,7492.0,3371.4,21814.65,133949567,0,2019-990ez,13108,7492,48477,201806,22770,25012,WESTCHESTER ORATORIO SOCIETY INC,NY,711130.0,A6B
465671,21654.9,12094.65,21654.9,462314359,0,2019-990ez,18445,26877,48122,201812,45147,46133,GREENVILLE JAZZ COLLECTIVE,SC,711130.0,A6C
465723,0.0,0.0,29069.55,300578447,0,2019-990ez,33573,0,64599,201812,52571,48150,TRAGEDY TO TRIUMPH FOUNDATION,IL,711110.0,A65
465777,28982.25,28706.4,28982.25,901027449,0,2019-990ez,500,63792,64405,201806,85304,64405,THEATRE CONSORTIUM OF SILVER SPRING,MD,711110.0,A65
465778,0.0,0.0,52667.1,371694819,0,2019-990ez,100187,0,117038,201806,259797,100187,PLAY CONEJO,CA,711110.0,A65
465827,5576.85,5126.400000000001,5576.85,260323736,0,2019-990ez,1000,11392,12393,201812,14123,12393,TAKOHACHI INC,OR,711120.0,A62
